 3.27996E-11 1.64345E-11 1.79963E-13 3.30638E-10 4.39004E-11 7.42612E-15 2.45542E-14 2.10031E-01
 1.68717E-12 4.88713E-18 1.15771E-18 9.49348E-11 1.01915E-11 1.06286E-13 3.31006E-04 2.47414E-11
 1.80676E-15 1.21826E-05 1.89600E-13 2.51013E-12 5.67000E-11 8.81604E-08 1.44286E-20 5.54025E-07
 1.56432E-06 3.26218E-08 1.59714E-11 4.13305E-13 2.98658E-07 4.83011E-11 2.05593E-11 2.26411E-13
 3.80651E-10 3.34904E-11 7.61816E-15 5.09341E-14 2.10030E-01 5.74888E-13 1.45449E-18 5.35220E-19
 5.94387E-11 6.00863E-12 3.79822E-14 3.31013E-04 1.99075E-11 3.41769E-15 9.82613E-06 1.83628E-13
 1.79271E-12 2.10469E-11 1.21870E-07 1.39003E-20 5.54069E-07 1.55665E-06 2.78653E-08 5.91742E-12
 2.96520E-13 2.97615E-07 6.44315E-11 3.04742E-11 2.27061E-13 4.97418E-10 2.98286E-11 8.10685E-15
 8.14120E-14 2.10030E-01 1.40688E-13 2.69186E-19 1.28065E-19 3.10178E-11 2.54016E-12 9.87897E-15
 3.31024E-04 1.72470E-11 7.18878E-15 9.85545E-06 1.85866E-13 1.39867E-12 8.48446E-12 1.86851E-07
 1.34573E-20 5.53731E-07 1.54183E-06 2.25059E-08 2.65962E-12 2.24243E-13 2.95396E-07 8.63072E-11
 5.17257E-11 2.37484E-13 7.45484E-10 3.28965E-11 1.06869E-14 1.62194E-13 2.10030E-01 2.45132E-14
 3.33522E-20 2.30211E-20 1.32398E-11 8.72507E-13 1.80211E-15 3.31041E-04 1.52818E-11 1.55582E-14
 9.90362E-06 1.91446E-13 1.19972E-12 4.67688E-12 2.94726E-07 1.30632E-20 5.52570E-07 1.51774E-06
 1.76457E-08 1.47687E-12 1.70953E-13 2.91500E-07 1.16557E-10 9.25351E-11 2.53809E-13 1.17774E-09
 4.19623E-11 1.58841E-14 3.79537E-13 2.10029E-01 3.39663E-15 3.18497E-21 3.78869E-21 4.92174E-12
 2.66301E-13 2.48751E-16 3.31065E-04 1.40955E-11 3.26157E-14 9.97094E-06 2.06684E-13 1.18504E-12
 3.67714E-12 4.50248E-07 1.35144E-20 5.50222E-07 1.48441E-06 1.39209E-08 1.02466E-12 1.39520E-13
 2.85765E-07 1.53563E-10 1.57801E-10 2.76259E-13 1.80573E-09 5.72065E-11 2.49133E-14 8.86242E-13
 2.10027E-01 4.14081E-16 2.83733E-22 1.04730E-21 1.71086E-12 7.97734E-14 2.83905E-17 3.31094E-04
 1.36071E-11 6.55372E-14 1.00571E-05 2.35486E-13 1.32633E-12 3.79680E-12 6.59179E-07 1.52362E-20
 5.46413E-07 1.44210E-06 1.12836E-08 8.69900E-13 1.24210E-13 2.78110E-07 1.95049E-10 2.49580E-10
 3.04745E-13 2.63005E-09 7.95078E-11 3.94494E-14 1.92373E-12 2.10026E-01 4.59282E-17 2.50099E-23
 6.51866E-22 5.70623E-13 2.42292E-14 2.78797E-18 3.31129E-04 1.36614E-11 1.25895E-13 1.01589E-05
 2.81339E-13 1.61934E-12 4.68343E-12 9.22307E-07 1.87331E-20 5.41071E-07 1.39249E-06 9.53253E-09
 8.60555E-13 1.19680E-13 2.68746E-07 2.39159E-10 3.64831E-10 3.39030E-13 3.61717E-09 1.08484E-10
 6.06795E-14 3.72388E-12 2.10023E-01 4.78999E-18 2.25862E-24 5.24231E-22 1.87644E-13 7.61210E-15
 2.47692E-19 3.31168E-04 1.41309E-11 2.32941E-13 1.02733E-05 3.49138E-13 2.09158E-12 6.45665E-12
 1.24231E-06 2.47984E-20 5.34208E-07 1.33714E-06 8.40435E-09 9.45552E-13 1.22704E-13 2.57903E-07
 2.85134E-10 4.99644E-10 3.79614E-13 4.73084E-09 1.43343E-10 8.96263E-14 6.44036E-12 2.10021E-01
 4.75556E-19 2.08824E-25 4.14948E-22 6.15226E-14 2.47737E-15 2.05368E-20 3.31210E-04 1.49613E-11
 4.17456E-13 1.03961E-05 4.47360E-13 2.80425E-12 9.56198E-12 1.61946E-06 3.48960E-20 5.25982E-07
 1.27808E-06 7.69364E-09 1.11680E-12 1.32101E-13 2.45949E-07 3.32873E-10 6.48776E-10 4.28347E-13
 5.92086E-09 1.82353E-10 1.26817E-13 1.00429E-11 2.10018E-01 4.54883E-20 1.98223E-26 3.14062E-22
 2.03318E-14 8.42141E-16 1.63639E-21 3.31254E-04 1.61428E-11 7.27549E-13 1.05227E-05 5.89424E-13
 3.85508E-12 1.48978E-11 2.05085E-06 5.16589E-20 5.16667E-07 1.21756E-06 7.25944E-09 1.39034E-12
 1.47728E-13 2.33335E-07 3.83101E-10 8.07017E-10 4.88500E-13 7.13025E-09 2.23148E-10 1.72244E-13
 1.42993E-11 2.10015E-01 4.24344E-21 1.94274E-27 2.30874E-22 6.86157E-15 3.07603E-16 1.28560E-22
 3.31298E-04 1.82772E-11 1.26595E-12 1.06514E-05 8.05219E-13 5.64664E-12 2.54232E-11 2.53963E-06
 8.24115E-20 5.06390E-07 1.15641E-06 7.01487E-09 1.93738E-12 1.81650E-13 2.20247E-07 4.27904E-10
 9.73963E-10 5.50108E-13 8.33217E-09 2.70466E-10 2.35499E-13 1.95306E-11 2.10011E-01 3.80748E-22
 1.93640E-28 1.59533E-22 2.36586E-15 1.42696E-16 9.87425E-24 3.31342E-04 2.08729E-11 2.16980E-12
 1.07810E-05 1.12009E-12 8.35091E-12 4.39156E-11 3.09310E-06 1.35993E-19 4.95232E-07 1.09519E-06
 6.87374E-09 2.73633E-12 2.27329E-13 2.06818E-07 4.76609E-10 1.15491E-09 6.27374E-13 9.49665E-09
 3.18500E-10 3.15223E-13 2.54020E-11 2.10008E-01 3.24907E-23 1.90297E-29 1.07775E-22 8.30167E-16
 1.38220E-16 7.33150E-25 3.31385E-04 2.38990E-11 3.67247E-12 1.09103E-05 1.57986E-12 1.23610E-11
 7.52162E-11 3.71717E-06 2.30911E-19 4.83288E-07 1.03443E-06 6.78333E-09 3.82858E-12 2.85908E-13
 1.93183E-07 5.33223E-10 1.35790E-09 7.27749E-13 1.05932E-08 3.64967E-10 4.14462E-13 3.18183E-11
 2.10004E-01 2.61285E-24 1.81542E-30 7.17044E-23 2.95952E-16 2.79753E-16 5.21397E-26 3.31427E-04
 2.72933E-11 6.15321E-12 1.10392E-05 2.24945E-12 1.81696E-11 1.25711E-10 4.41828E-06 4.03160E-19
 4.70588E-07 9.74247E-07 6.71232E-09 5.21662E-12 3.57368E-13 1.79397E-07 6.03173E-10 1.59606E-09
 8.61040E-13 1.15939E-08 4.07977E-10 5.37121E-13 3.87664E-11 2.10000E-01 1.95517E-25 1.65597E-31
 4.71600E-23 1.06925E-16 4.68671E-16 3.51200E-27 3.31468E-04 3.09869E-11 1.02245E-11 1.11677E-05
 3.22336E-12 2.63721E-11 2.02574E-10 5.19896E-06 7.27458E-19 4.57122E-07 9.14568E-07 6.64296E-09
 6.83951E-12 4.40621E-13 1.65480E-07 6.93515E-10 1.88667E-09 1.04152E-12 1.24688E-08 4.45697E-10
 6.87867E-13 4.62223E-11 2.09996E-01 1.34210E-26 1.47379E-32 3.08257E-23 3.92294E-17 5.36236E-16
 2.28898E-28 3.31507E-04 3.48801E-11 1.68571E-11 1.12964E-05 4.64101E-12 3.76231E-11 3.11785E-10
 6.05385E-06 1.36810E-18 4.42850E-07 8.55162E-07 6.56430E-09 8.55140E-12 5.32925E-13 1.51429E-07
 8.13757E-10 2.24985E-09 1.29139E-12 1.31850E-08 4.75683E-10 8.70731E-13 5.39591E-11 2.09991E-01
 8.31011E-28 1.73831E-33 2.04470E-23 1.48955E-17 5.60426E-16 1.95504E-29 3.31546E-04 3.88441E-11
 2.75357E-11 1.14246E-05 6.70726E-12 5.25275E-11 4.54093E-10 6.95651E-06 2.70464E-18 4.27864E-07
 7.96305E-07 6.46925E-09 1.01288E-11 6.30455E-13 1.37385E-07 9.76421E-10 2.70352E-09 1.64304E-12
 1.36990E-08 4.93800E-10 1.08570E-12 6.12033E-11 2.09987E-01 4.60405E-29 6.86780E-34 1.49580E-23
 6.36206E-18 5.68808E-16 5.54074E-30 3.31583E-04 4.26746E-11 4.44764E-11 1.15520E-05 9.72555E-12
 7.15160E-11 6.21627E-10 7.86563E-06 5.64336E-18 4.12231E-07 7.38103E-07 6.35096E-09 1.13215E-11
 7.28457E-13 1.23467E-07 1.19725E-09 3.25831E-09 2.14384E-12 1.39753E-08 4.95261E-10 1.32622E-12
 6.66318E-11 2.09982E-01 2.28742E-30 7.51025E-34 1.43865E-23 3.64518E-18 5.71364E-16 4.33970E-30
 3.31618E-04 4.61226E-11 7.10163E-11 1.16796E-05 1.41468E-11 9.48291E-11 7.97818E-10 8.73221E-06
 1.24124E-17 3.95883E-07 6.80066E-07 6.20231E-09 1.19488E-11 8.23355E-13 1.09677E-07 1.49459E-09
 3.91350E-09 2.85755E-12 1.39941E-08 4.76728E-10 1.58052E-12 6.87914E-11 2.09977E-01 1.49285E-31
 1.32899E-33 2.03105E-23 3.13523E-18 5.71705E-16 6.24338E-30 3.31652E-04 4.89204E-11 1.11917E-10
 1.18063E-05 2.06254E-11 1.22158E-10 9.55697E-10 9.48575E-06 2.85202E-17 3.79051E-07 6.22700E-07
 6.02087E-09 1.19179E-11 9.12340E-13 9.62707E-08 1.89022E-09 4.64230E-09 3.86914E-12 1.37375E-08
 4.36341E-10 1.82505E-12 6.63316E-11 2.09972E-01 1.06560E-31 2.99948E-33 3.67344E-23 3.54021E-18
 5.71120E-16 8.64916E-30 3.31684E-04 5.08285E-11 1.73927E-10 1.19301E-05 3.00858E-11 1.52475E-10
 1.06464E-09 1.00547E-05 6.75445E-17 3.62104E-07 5.66774E-07 5.81163E-09 1.12528E-11 9.93255E-13
 8.35644E-08 2.40907E-09 5.39143E-09 5.28454E-12 1.32029E-08 3.76674E-10 2.02988E-12 5.90447E-11
 2.09968E-01 2.02733E-31 7.15529E-33 7.09613E-23 4.38453E-18 5.70087E-16 1.43156E-29 3.31713E-04
 5.16102E-11 2.66271E-10 1.20509E-05 4.37904E-11 1.83702E-10 1.09911E-09 1.03712E-05 1.62426E-16
 3.45224E-07 5.12243E-07 5.58988E-09 1.00436E-11 1.06027E-12 7.16714E-08 3.08493E-09 6.09237E-09
 7.24019E-12 1.23995E-08 3.04868E-10 2.16403E-12 4.82406E-11 2.09963E-01 3.78308E-31 1.66379E-32
 1.35399E-22 5.51866E-18 5.68752E-16 2.27819E-29 3.31739E-04 5.27520E-11 4.10251E-10 1.21680E-05
 6.30885E-11 2.16579E-10 1.06240E-09 1.03156E-05 4.01505E-16 3.28736E-07 4.59329E-07 5.40874E-09
 8.84761E-12 1.15856E-12 6.07397E-08 3.93218E-09 6.76080E-09 9.52308E-12 1.12626E-08 2.33630E-10
 2.26780E-12 3.68137E-11 2.09959E-01 6.82738E-31 3.78585E-32 2.38849E-22 6.96785E-18 5.67091E-16
 3.45166E-29 3.31762E-04 5.29600E-11 6.24163E-10 1.22794E-05 8.96686E-11 2.46107E-10 9.57544E-10
 9.97341E-06 9.82007E-16 3.13188E-07 4.08688E-07 5.23262E-09 7.47358E-12 1.24870E-12 5.09249E-08
 4.98189E-09 7.24020E-09 1.22546E-11 9.90109E-09 1.67863E-10 2.27072E-12 2.58089E-11 2.09954E-01
 1.14008E-30 8.11197E-32 3.99240E-22 8.70222E-18 5.65131E-16 4.85810E-29 3.31780E-04 5.21429E-11
 9.40214E-10 1.23827E-05 1.25617E-10 2.71512E-10 8.20903E-10 9.45419E-06 2.36267E-15 2.99263E-07
 3.61127E-07 5.04338E-09 6.13238E-12 1.32985E-12 4.23380E-08 6.22191E-09 7.43309E-09 1.53728E-11
 8.41876E-09 1.13805E-10 2.17517E-12 1.66899E-11 2.09950E-01 1.76964E-30 1.63071E-31 6.35826E-22
 1.07022E-17 5.62896E-16 6.35086E-29 3.31794E-04 5.06452E-11 1.41244E-09 1.24754E-05 1.73681E-10
 2.93844E-10 6.83737E-10 8.82811E-06 5.62092E-15 2.87720E-07 3.17509E-07 4.84583E-09 4.98517E-12
 1.41378E-12 3.50329E-08 7.61815E-09 7.29371E-09 1.87221E-11 6.91051E-09 7.33013E-11 2.00562E-12
 1.00135E-11 2.09946E-01 2.60029E-30 3.10524E-31 9.67529E-22 1.29660E-17 5.60387E-16 7.77070E-29
 3.31802E-04 4.87023E-11 2.12784E-09 1.25564E-05 2.37492E-10 3.14476E-10 5.62158E-10 8.12723E-06
 1.33004E-14 2.79183E-07 2.78015E-07 4.64710E-09 4.06394E-12 1.50863E-12 2.89014E-08 9.12639E-09
 6.81430E-09 2.21371E-11 5.45556E-09 4.49695E-11 1.78297E-12 5.56487E-12 2.09942E-01 3.69514E-30
 5.68834E-31 1.41817E-21 1.55493E-17 5.57551E-16 9.00125E-29 3.31806E-04 4.64487E-11 3.22194E-09
 1.26251E-05 3.20578E-10 3.34865E-10 4.62912E-10 7.37121E-06 3.12917E-14 2.74335E-07 2.42669E-07
 4.45584E-09 3.35151E-12 1.61699E-12 2.37974E-08 1.06816E-08 6.03448E-09 2.53283E-11 4.11131E-09
 2.63479E-11 1.52406E-12 2.84253E-12 2.09938E-01 5.20523E-30 1.02062E-30 2.02608E-21 1.86157E-17
 5.54222E-16 1.00313E-28 3.31803E-04 4.39910E-11 4.88478E-09 1.26800E-05 4.23321E-10 3.56578E-10
 3.88303E-10 6.59322E-06 7.22206E-14 2.73988E-07 2.11714E-07 4.28661E-09 2.82586E-12 1.73576E-12
 1.96063E-08 1.21736E-08 5.05364E-09 2.77007E-11 2.92860E-09 1.48833E-11 1.24695E-12 1.32548E-12
 2.09933E-01 7.46148E-30 1.82198E-30 2.85986E-21 2.24808E-17 5.50086E-16 1.09952E-28 3.31795E-04
 4.13812E-11 7.33694E-09 1.27205E-05 5.39749E-10 3.80762E-10 3.36389E-10 5.82954E-06 1.59628E-13
 2.78991E-07 1.85009E-07 4.15520E-09 2.45885E-12 1.85666E-12 1.61764E-08 1.34474E-08 4.01512E-09
 2.84417E-11 1.95506E-09 8.22884E-12 9.73208E-13 5.64025E-13 2.09929E-01 1.11189E-29 3.27016E-30
 4.03811E-21 2.76661E-17 5.44620E-16 1.21531E-28 3.31781E-04 3.86565E-11 1.07721E-08 1.27463E-05
 6.58680E-10 4.07277E-10 3.01780E-10 5.10703E-06 3.30301E-13 2.90269E-07 1.62277E-07 4.07620E-09
 2.21430E-12 1.97127E-12 1.33695E-08 1.43636E-08 3.05629E-09 2.71072E-11 1.22346E-09 4.51908E-12
 7.25789E-13 2.21644E-13 2.09924E-01 1.72667E-29 5.89225E-30 5.73790E-21 3.48169E-17 5.37179E-16
 1.37499E-28 3.31761E-04 3.58682E-11 1.52955E-08 1.27570E-05 7.69148E-10 4.34619E-10 2.78165E-10
 4.44336E-06 6.32391E-13 3.08581E-07 1.43331E-07 4.06231E-09 2.05320E-12 2.07344E-12 1.10914E-08
 1.48769E-08 2.26149E-09 2.40699E-11 7.26792E-10 2.49249E-12 5.21454E-13 8.24540E-14 2.09918E-01
 2.73690E-29 1.04934E-29 8.18404E-21 4.44789E-17 5.27218E-16 1.58768E-28 3.31736E-04 3.31603E-11
 2.09432E-08 1.27529E-05 8.64216E-10 4.60857E-10 2.60058E-10 3.84337E-06 1.12336E-12 3.34374E-07
 1.27835E-07 4.12619E-09 1.94662E-12 2.16764E-12 9.25787E-09 1.50387E-08 1.65205E-09 2.01295E-11
 4.16794E-10 1.38811E-12 3.65183E-13 2.98259E-14 2.09913E-01 4.29897E-29 1.81113E-29 1.15716E-20
 5.69428E-17 5.14451E-16 1.84342E-28 3.31707E-04 3.05437E-11 2.77049E-08 1.27347E-05 9.42069E-10
 4.84664E-10 2.44295E-10 3.31285E-06 1.86936E-12 3.68254E-07 1.15156E-07 4.27578E-09 1.87105E-12
 2.25476E-12 7.77038E-09 1.49357E-08 1.20474E-09 1.60961E-11 2.34235E-10 7.82382E-13 2.51892E-13
 1.07152E-14 2.09907E-01 6.53160E-29 2.98439E-29 1.60946E-20 7.23030E-17 4.98781E-16 2.12351E-28
 3.31673E-04 2.80338E-11 3.55974E-08 1.27029E-05 1.00443E-09 5.05657E-10 2.29390E-10 2.85245E-06
 2.95242E-12 4.10923E-07 1.04721E-07 4.52008E-09 1.81347E-12 2.33865E-12 6.55012E-09 1.46508E-08
 8.82709E-10 1.24720E-11 1.30424E-10 4.46237E-13 1.72464E-13 3.87443E-15 2.09901E-01 9.45326E-29
 4.65484E-29 2.18944E-20 9.03843E-17 4.80383E-16 2.40477E-28 3.31636E-04 2.56867E-11 4.47180E-08
 1.26580E-05 1.05474E-09 5.24190E-10 2.14887E-10 2.45780E-06 4.48519E-12 4.62424E-07 9.61820E-08
 4.86538E-09 1.76964E-12 2.42847E-12 5.55154E-09 1.42545E-08 6.52115E-10 9.46321E-12 7.26499E-11
 2.57320E-13 1.17856E-13 1.42152E-15 2.09895E-01 1.29091E-28 6.83723E-29 2.89407E-20 1.10487E-16
 4.59959E-16 2.66003E-28 3.31595E-04 2.34650E-11 5.51972E-08 1.26005E-05 1.09742E-09 5.41221E-10
 2.01435E-10 2.12548E-06 6.62030E-12 5.23157E-07 8.91524E-08 5.31374E-09 1.73318E-12 2.52372E-12
 4.72716E-09 1.37884E-08 4.85969E-10 7.10424E-12 4.08070E-11 1.50119E-13 8.06323E-14 5.31559E-16
 2.09888E-01 1.66408E-28 9.47653E-29 3.72826E-20 1.31898E-16 4.38223E-16 2.88485E-28 3.31552E-04
 2.10695E-11 6.64722E-08 1.25305E-05 1.14105E-09 5.59049E-10 1.92571E-10 1.87571E-06 9.42319E-12
 5.93667E-07 8.33129E-08 5.86523E-09 1.67428E-12 2.54041E-12 4.03895E-09 1.32759E-08 3.64293E-10
 5.46608E-12 2.37119E-11 9.10570E-14 5.55243E-14 2.08612E-16 2.09881E-01 2.05140E-28 1.24769E-28
 4.90254E-20 1.53922E-16 4.15867E-16 3.17822E-28 3.31505E-04 1.88086E-11 7.88290E-08 1.24488E-05
 1.18614E-09 5.77910E-10 1.86410E-10 1.67380E-06 1.31281E-11 6.73572E-07 7.84475E-08 6.55972E-09
 1.60846E-12 2.51928E-12 3.46443E-09 1.27396E-08 2.74793E-10 4.25860E-12 1.41715E-11 5.67070E-14
 3.84358E-14 8.47920E-17 2.09874E-01 2.44020E-28 1.57899E-28 6.46272E-20 1.75967E-16 3.93483E-16
 3.56580E-28 3.31456E-04 1.68461E-11 9.27627E-08 1.23561E-05 1.23137E-09 5.97560E-10 1.80871E-10
 1.49287E-06 1.81261E-11 7.62625E-07 7.43489E-08 7.45378E-09 1.55070E-12 2.50868E-12 2.98252E-09
 1.21925E-08 2.08649E-10 3.30508E-12 8.57343E-12 3.55951E-14 2.66398E-14 3.48969E-17 2.09867E-01
 2.81515E-28 1.93823E-28 8.35435E-20 1.97686E-16 3.71421E-16 4.04369E-28 3.31405E-04 1.51381E-11
 1.08411E-07 1.22537E-05 1.27890E-09 6.18867E-10 1.76382E-10 1.33013E-06 2.48703E-11 8.60029E-07
 7.08718E-08 8.59403E-09 1.49853E-12 2.50720E-12 2.57816E-09 1.16449E-08 1.59547E-10 2.56139E-12
 5.25232E-12 2.25396E-14 1.85008E-14 1.45354E-17 2.09859E-01 3.17177E-28 2.32139E-28 1.06122E-19
 2.18628E-16 3.50133E-16 4.65291E-28 3.31351E-04 1.35224E-11 1.24515E-07 1.21434E-05 1.33534E-09
 6.43826E-10 1.75944E-10 1.20238E-06 3.34311E-11 9.64141E-07 6.79182E-08 1.00146E-08 1.43089E-12
 2.43234E-12 2.24087E-09 1.11076E-08 1.23025E-10 2.04387E-12 3.34212E-12 1.48328E-14 1.30075E-14
 6.36837E-18 2.09851E-01 3.54938E-28 2.73601E-28 1.38561E-19 2.38269E-16 3.30140E-16 5.65212E-28
 3.31297E-04 1.20536E-11 1.41135E-07 1.20267E-05 1.40160E-09 6.73068E-10 1.78963E-10 1.09596E-06
 4.43583E-11 1.07391E-06 6.53750E-08 1.17828E-08 1.35554E-12 2.31029E-12 1.95891E-09 1.05864E-08
 9.58021E-11 1.66584E-12 2.20461E-12 1.00665E-14 9.25664E-15 2.91950E-18 2.09844E-01 3.96442E-28
 3.19421E-28 1.84375E-19 2.56471E-16 3.11578E-16 7.20901E-28 3.31241E-04 1.07883E-11 1.59087E-07
 1.19035E-05 1.47707E-09 7.07128E-10 1.83830E-10 9.93891E-07 5.88791E-11 1.18952E-06 6.31252E-08
 1.40021E-08 1.28586E-12 2.19576E-12 1.72011E-09 1.00809E-08 7.54185E-11 1.35926E-12 1.48307E-12
 6.91625E-15 6.62864E-15 1.36445E-18 2.09836E-01 4.41805E-28 3.70979E-28 2.43269E-19 2.73390E-16
 2.94286E-16 9.39202E-28 3.31184E-04 9.68990E-12 1.78129E-07 1.17734E-05 1.56455E-09 7.47465E-10
 1.90841E-10 8.95432E-07 7.81936E-11 1.31147E-06 6.10790E-08 1.67925E-08 1.22148E-12 2.08497E-12
 1.51503E-09 9.58942E-09 6.01657E-11 1.11120E-12 1.01513E-12 4.82275E-15 4.78465E-15 6.50470E-19
 2.09828E-01 4.94220E-28 4.30943E-28 3.18990E-19 2.89171E-16 2.78114E-16 1.24678E-27 3.31124E-04
 8.73109E-12 1.98043E-07 1.16375E-05 1.66783E-09 7.95975E-10 2.00620E-10 8.00782E-07 1.04002E-10
 1.43878E-06 5.91928E-08 2.02540E-08 1.16148E-12 1.97562E-12 1.33874E-09 9.11649E-09 4.88112E-11
 9.11704E-13 7.09758E-13 3.43028E-15 3.49232E-15 3.18373E-19 2.09819E-01 5.57407E-28 5.02481E-28
 4.16016E-19 3.03742E-16 2.63130E-16 1.68119E-27 3.31063E-04 7.88965E-12 2.18593E-07 1.14973E-05
 1.79114E-09 8.54758E-10 2.13854E-10 7.10473E-07 1.38662E-10 1.57016E-06 5.74368E-08 2.44800E-08
 1.10497E-12 1.86600E-12 1.18743E-09 8.66692E-09 4.04211E-11 7.51945E-13 5.09453E-13 2.50111E-15
 2.58666E-15 1.61176E-19 2.09811E-01 6.35851E-28 5.89671E-28 5.39890E-19 3.17031E-16 2.49402E-16
 2.29670E-27 3.30999E-04 7.14139E-12 2.39550E-07 1.13519E-05 1.93881E-09 9.25947E-10 2.31342E-10
 6.25185E-07 1.85417E-10 1.70648E-06 5.57621E-08 2.96383E-08 1.05057E-12 1.75466E-12 1.05565E-09
 8.23775E-09 3.42495E-11 6.23535E-13 3.75950E-13 1.87402E-15 1.94860E-15 8.46937E-20 2.09802E-01
 7.35474E-28 6.98053E-28 6.97902E-19 3.29198E-16 2.36759E-16 3.17348E-27 3.30934E-04 6.46746E-12
 2.60810E-07 1.12007E-05 2.11506E-09 1.01158E-09 2.53927E-10 5.45804E-07 2.48769E-10 1.84824E-06
